date,code,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange,snapshot_date,vietnameseName
6/12/2020,HCM,15:06:02,HOSE,STOCK,19.25,20.55,17.95,18.2,19.25,18.1,19.25,18.68,12.756,13.492,12.686,13.492,13.093,3271120,61115415500,0,0,0,0,0,6/12/2020,Tài chính
6/19/2020,HCM,15:06:02,HOSE,STOCK,18.55,19.8,17.3,18.6,19.45,18.55,19.4,19.06,13.036,13.632,13.001,13.597,13.358,2400720,45768800500,0,0,0.85,0.5957,4.5822,6/19/2020,Tài chính
1/17/2020,HCM,15:01:02,HOSE,STOCK,21.85,23.35,20.35,21.85,22.1,21.6,21.6,21.81,15.315,15.49,15.14,15.14,15.286,693850,15130367500,0,0,-0.25,-0.1752,-1.1442,1/17/2020,Tài chính
3/17/2020,HCM,15:03:02,HOSE,STOCK,13.15,14.05,12.25,12.6,14.05,12.55,14.05,13.2,8.832,9.848,8.797,9.848,9.252,1381030,18231817500,200000,2630000000,0.9,0.6308,6.8441,3/17/2020,Tài chính
6/16/2020,E1VFVN30,15:06:02,HOSE,ETF,13,13.91,12.09,13.35,13.35,13.14,13.29,13.23,13.35,13.35,13.14,13.29,13.23,251750,3329567000,0,0,0.29,0.29,2.2308,6/16/2020,Tài chính
6/24/2020,FUESSV50,15:06:02,HOSE,ETF,11.9,12.73,11.07,11.9,12.3,11.8,11.8,12,11.9,12.3,11.8,11.8,12,168040,2016015100,0,0,-0.1,-0.1,-0.8403,6/24/2020,Tài chính
1/10/2020,FUESSV50,15:01:03,HOSE,ETF,12.65,13.53,11.77,12.65,12.7,12.65,12.7,12.66,12.65,12.7,12.65,12.7,12.66,110920,1404769600,0,0,0.05,0.05,0.3953,1/10/2020,Tài chính
1/2/2020,FUCVREIT,15:01:02,HOSE,IFC,6.5,6.95,6.05,6.5,6.5,6.5,6.5,0,5.928,5.928,5.928,5.928,0,0,0,0,0,0,0,0,1/2/2020,Tài chính
1/3/2020,FUCVREIT,15:01:03,HOSE,IFC,6.5,6.95,6.05,6.5,6.5,6.5,6.5,0,5.928,5.928,5.928,5.928,0,0,0,0,0,0,0,0,1/3/2020,Tài chính
1/20/2020,FUESSV50,15:01:02,HOSE,ETF,12.9,13.8,12,12.9,12.9,12.88,12.88,12.89,12.9,12.9,12.88,12.88,12.89,105100,1354410000,0,0,-0.02,-0.02,-0.155,1/20/2020,Tài chính
1/20/2020,FUCVREIT,15:01:02,HOSE,IFC,6.95,7.43,6.47,6.95,6.95,6.95,6.95,0,6.338,6.338,6.338,6.338,0,0,0,0,0,0,0,0,1/20/2020,Tài chính
1/8/2020,HCM,15:01:02,HOSE,STOCK,21,22.45,19.55,20.85,20.85,20.2,20.55,20.5,14.613,14.613,14.158,14.403,14.369,1126900,23101726000,0,0,-0.45,-0.3154,-2.1429,1/8/2020,Tài chính
1/20/2020,HCM,15:01:02,HOSE,STOCK,21.6,23.1,20.1,21.45,21.65,21.45,21.6,21.55,15.034,15.175,15.034,15.14,15.104,369830,7969264500,0,0,0,0,0,1/20/2020,Tài chính
2/17/2020,E1VFVN30,15:02:03,HOSE,ETF,14.43,15.44,13.42,14.4,14.41,14.34,14.39,14.39,14.4,14.41,14.34,14.39,14.39,560050,8056483900,0,0,-0.04,-0.04,-0.2772,2/17/2020,Tài chính
3/25/2020,E1VFVN30,15:03:02,HOSE,ETF,10.4,11.12,9.68,10.4,11.12,10.4,10.85,10.7,10.4,11.12,10.4,10.85,10.7,589520,6307845600,3100000,32650100000,0.45,0.45,4.3269,3/25/2020,Tài chính
3/23/2020,E1VFVN30,15:03:02,HOSE,ETF,11.24,12.02,10.46,10.46,10.81,10.46,10.5,10.54,10.46,10.81,10.46,10.5,10.54,1948010,20538014800,900000,9572500000,-0.74,-0.74,-6.5836,3/23/2020,Tài chính
3/23/2020,HCM,15:03:02,HOSE,STOCK,13.95,14.9,13,13.3,13.5,13,13,13.08,9.321,9.461,9.111,9.111,9.169,1029330,13461445500,140000,1820000000,-0.95,-0.6658,-6.81,3/23/2020,Tài chính
2/17/2020,HCM,15:02:03,HOSE,STOCK,19.2,20.5,17.9,19.2,19.85,19,19,19.42,13.457,13.913,13.318,13.318,13.611,1457530,28309771500,0,0,-0.2,-0.1402,-1.0417,2/17/2020,Tài chính
2/24/2020,HCM,15:02:03,HOSE,STOCK,18.85,20.15,17.55,18.3,18.4,17.55,17.55,17.86,12.826,12.896,12.301,12.301,12.518,2619500,46784685500,0,0,-1.3,-0.9112,-6.8966,2/24/2020,Tài chính
2/21/2020,HCM,15:02:02,HOSE,STOCK,18.9,20.2,17.6,18.9,19.25,18.8,18.85,19.01,13.247,13.492,13.176,13.213,13.324,888380,16885915500,0,0,-0.05,-0.035,-0.2646,2/21/2020,Tài chính
2/13/2020,FUESSV50,15:02:03,HOSE,ETF,12.6,13.48,11.72,12.6,12.6,12.55,12.6,12.59,12.6,12.6,12.55,12.6,12.59,110000,1384500000,0,0,0,0,0,2/13/2020,Tài chính
2/6/2020,E1VFVN30,15:02:03,HOSE,ETF,14,14.98,13.02,14.1,14.35,14.05,14.35,14.19,14.1,14.35,14.05,14.35,14.19,915900,12995932000,1800000,25417500000,0.35,0.35,2.5,2/6/2020,Tài chính
2/13/2020,HCM,15:02:03,HOSE,STOCK,18.95,20.25,17.65,18.9,18.95,18.6,18.75,18.77,13.247,13.282,13.036,13.142,13.156,847930,15912387000,0,0,-0.2,-0.1402,-1.0554,2/13/2020,Tài chính
2/10/2020,FUESSV50,15:02:02,HOSE,ETF,12.4,13.26,11.54,12.4,12.4,12.35,12.4,12.39,12.4,12.4,12.35,12.4,12.39,100770,1248572800,0,0,0,0,0,2/10/2020,Tài chính
1/14/2020,HCM,15:01:02,HOSE,STOCK,21.45,22.95,19.95,21.35,21.55,21.3,21.45,21.44,14.965,15.104,14.929,15.034,15.027,539270,11559405500,0,0,0,0,0,1/14/2020,Tài chính
1/30/2020,FUESSV50,15:01:01,HOSE,ETF,13.05,13.96,12.14,13.05,13.08,12.6,12.6,12.91,13.05,13.08,12.6,12.6,12.91,277090,3578334000,0,0,-0.45,-0.45,-3.4483,1/30/2020,Tài chính
3/26/2020,FUESSV50,15:03:02,HOSE,ETF,9.6,10.27,8.93,9.6,9.7,9.55,9.55,9.63,9.6,9.7,9.55,9.55,9.63,80900,778952000,0,0,-0.05,-0.05,-0.5208,3/26/2020,Tài chính
4/24/2020,E1VFVN30,15:04:02,HOSE,ETF,11.95,12.78,11.12,12.1,12.1,11.85,12.05,11.94,12.1,12.1,11.85,12.05,11.94,428200,5114441900,1370000,16005575000,0.1,0.1,0.8368,4/24/2020,Tài chính
5/19/2020,FUCVREIT,15:05:02,HOSE,IFC,8.34,8.92,7.76,8.3,8.9,8.3,8.9,8.3,7.569,8.116,7.569,8.116,7.569,1210,10049000,0,0,0.56,0.5107,6.7146,5/19/2020,Tài chính
5/8/2020,FUCVREIT,15:05:01,HOSE,IFC,7.4,7.91,6.89,7.4,7.4,7.4,7.4,0,6.748,6.748,6.748,6.748,0,0,0,0,0,0,0,0,5/8/2020,Tài chính
5/8/2020,FUESSV50,15:05:01,HOSE,ETF,11,11.77,10.23,11,11.5,11,11.4,11.16,11,11.5,11,11.4,11.16,123870,1382593500,0,0,0.4,0.4,3.6364,5/8/2020,Tài chính
3/25/2020,HCM,15:03:02,HOSE,STOCK,12.55,13.4,11.7,13.1,13.4,12.65,13.35,13.1,9.182,9.392,8.866,9.357,9.182,1778260,23291607000,0,0,0.8,0.5607,6.3745,3/25/2020,Tài chính
5/4/2020,E1VFVN30,15:05:02,HOSE,ETF,12,12.84,11.16,12,12,11.75,11.9,11.82,12,12,11.75,11.9,11.82,53890,637204000,0,0,-0.1,-0.1,-0.8333,5/4/2020,Tài chính
1/16/2020,FUCVREIT,15:01:01,HOSE,IFC,6.95,7.43,6.47,6.95,6.95,6.95,6.95,0,6.338,6.338,6.338,6.338,0,0,0,0,0,0,0,0,1/16/2020,Tài chính
4/10/2020,FUESSV50,15:04:01,HOSE,ETF,10.4,11.12,9.68,10.4,10.5,10.3,10.4,10.4,10.4,10.5,10.3,10.4,10.4,80270,835157000,0,0,0,0,0,4/10/2020,Tài chính
5/15/2020,FUESSV50,15:05:02,HOSE,ETF,11.5,12.3,10.7,11.5,11.7,11.3,11.3,11.52,11.5,11.7,11.3,11.3,11.52,119560,1377214400,0,0,-0.2,-0.2,-1.7391,5/15/2020,Tài chính
4/29/2020,E1VFVN30,15:04:03,HOSE,ETF,11.94,12.77,11.11,12,12,11.9,12,11.97,12,12,11.9,12,11.97,142970,1711459800,0,0,0.06,0.06,0.5025,4/29/2020,Tài chính
5/22/2020,HCM,15:05:02,HOSE,STOCK,18.5,19.75,17.25,18.4,19.15,18.35,18.5,18.74,12.896,13.422,12.861,12.967,13.135,2920160,54730766000,0,0,0,0,0,5/22/2020,Tài chính
4/20/2020,FUESSV50,15:04:03,HOSE,ETF,10.9,11.66,10.14,10.9,11.3,10.9,11,10.99,10.9,11.3,10.9,11,10.99,92150,1012896000,0,0,0.1,0.1,0.9174,4/20/2020,Tài chính
4/16/2020,E1VFVN30,15:04:02,HOSE,ETF,12.1,12.94,11.26,12,12.2,11.9,11.95,11.98,12,12.2,11.9,11.95,11.98,192430,2305232300,100000,1194000000,-0.15,-0.15,-1.2397,4/16/2020,Tài chính
4/28/2020,FUESSV50,15:04:02,HOSE,ETF,10.58,11.32,9.84,10.58,10.6,10.5,10.5,10.57,10.58,10.6,10.5,10.5,10.57,93980,992935000,0,0,-0.08,-0.08,-0.7561,4/28/2020,Tài chính
5/21/2020,FUCVREIT,15:05:02,HOSE,IFC,8.3,8.88,7.72,8.3,8.3,8.3,8.3,8.3,7.569,7.569,7.569,7.569,7.569,310,2573000,0,0,0,0,0,5/21/2020,Tài chính
5/29/2020,E1VFVN30,15:05:02,HOSE,ETF,13.43,14.37,12.49,13.2,13.47,13.2,13.47,13.4,13.2,13.47,13.2,13.47,13.4,130360,1746325000,2800000,37475000000,0.04,0.04,0.2978,5/29/2020,Tài chính
4/3/2020,E1VFVN30,15:04:02,HOSE,ETF,10.38,11.1,9.66,10.49,10.71,10.49,10.71,10.65,10.49,10.71,10.49,10.71,10.65,313370,3338623700,3130000,33268930000,0.33,0.33,3.1792,4/3/2020,Tài chính
5/28/2020,FUESSV50,15:05:03,HOSE,ETF,11.8,12.62,10.98,11.8,11.9,11.7,11.8,11.8,11.8,11.9,11.7,11.8,11.8,37770,445718000,0,0,0,0,0,5/28/2020,Tài chính
6/1/2020,FUCVREIT,15:06:04,HOSE,IFC,8,8.56,7.44,8,8,7.44,8,7.75,7.296,7.296,6.785,7.296,7.068,330,2556000,0,0,0,0,0,6/1/2020,Tài chính
6/2/2020,E1VFVN30,15:06:03,HOSE,ETF,13.69,14.64,12.74,13.72,13.79,13.62,13.62,13.74,13.72,13.79,13.62,13.62,13.74,193680,2660223900,900000,12308000000,-0.07,-0.07,-0.5113,6/2/2020,Tài chính
5/6/2020,FUESSV50,15:05:02,HOSE,ETF,10.4,11.12,9.68,10.4,10.7,10.4,10.7,10.49,10.4,10.7,10.4,10.7,10.49,83610,876919000,0,0,0.3,0.3,2.8846,5/6/2020,Tài chính
3/30/2020,HCM,15:03:02,HOSE,STOCK,12.35,13.2,11.5,11.6,11.9,11.5,11.5,11.54,8.131,8.34,8.06,8.06,8.089,1729030,19953439000,0,0,-0.85,-0.5957,-6.8826,3/30/2020,Tài chính
6/8/2020,FUCVREIT,15:06:03,HOSE,IFC,7.78,8.32,7.24,7.24,7.24,7.24,7.24,7.24,6.603,6.603,6.603,6.603,6.603,130,941200,0,0,-0.54,-0.4925,-6.9409,6/8/2020,Tài chính
6/3/2020,FUESSV50,15:06:02,HOSE,ETF,11.85,12.67,11.03,11.9,12,11.9,12,11.9,11.9,12,11.9,12,11.9,31920,379851000,0,0,0.15,0.15,1.2658,6/3/2020,Tài chính
6/26/2020,E1VFVN30,15:06:02,HOSE,ETF,13.34,14.27,12.41,13.38,13.38,13.23,13.35,13.32,13.38,13.38,13.23,13.35,13.32,136360,1816669300,800000,10582000000,0.01,0.01,0.075,6/26/2020,Tài chính
6/18/2020,FUESSV50,15:06:02,HOSE,ETF,11.7,12.51,10.89,11.63,11.7,11.63,11.7,11.65,11.63,11.7,11.63,11.7,11.65,60000,699200000,0,0,0,0,0,6/18/2020,Tài chính
5/27/2020,FUESSV50,15:05:03,HOSE,ETF,11.85,12.67,11.03,11.85,11.9,11.8,11.8,11.87,11.85,11.9,11.8,11.8,11.87,58350,692718500,0,0,-0.05,-0.05,-0.4219,5/27/2020,Tài chính
6/23/2020,FUESSV50,15:06:02,HOSE,ETF,11.85,12.67,11.03,11.85,11.9,11.85,11.9,11.86,11.85,11.9,11.85,11.9,11.86,90280,1070822000,0,0,0.05,0.05,0.4219,6/23/2020,Tài chính
6/22/2020,HCM,15:06:02,HOSE,STOCK,19.4,20.75,18.05,19.55,19.55,19.15,19.4,19.32,13.703,13.703,13.422,13.597,13.541,1844190,35626026000,0,0,0,0,0,6/22/2020,Tài chính
6/5/2020,E1VFVN30,15:06:03,HOSE,ETF,13.7,14.65,12.75,13.75,13.75,13.64,13.75,13.68,13.75,13.75,13.64,13.75,13.68,446860,6112295500,9610000,1.31007E+11,0.05,0.05,0.365,6/5/2020,Tài chính
6/11/2020,FUESSV50,15:06:02,HOSE,ETF,12.25,13.1,11.4,12.25,12.3,12,12.1,12.19,12.25,12.3,12,12.1,12.19,84940,1035270000,0,0,-0.15,-0.15,-1.2245,6/11/2020,Tài chính
6/18/2020,E1VFVN30,15:06:02,HOSE,ETF,13.4,14.33,12.47,13.1,13.4,13.1,13.35,13.22,13.1,13.4,13.1,13.35,13.22,332960,4400558800,100000,1433000000,-0.05,-0.05,-0.3731,6/18/2020,Tài chính
4/22/2020,FUCVREIT,15:04:02,HOSE,IFC,7.1,7.59,6.61,7.2,7.3,7.2,7.3,7.25,6.566,6.657,6.566,6.657,6.612,20,145000,0,0,0.2,0.1824,2.8169,4/22/2020,Tài chính
6/16/2020,HCM,15:06:02,HOSE,STOCK,17.95,19.2,16.7,18.5,18.85,18.25,18.75,18.55,12.967,13.213,12.792,13.142,13.001,2267080,42058957500,0,0,0.8,0.5607,4.4568,6/16/2020,Tài chính
6/24/2020,HCM,15:06:02,HOSE,STOCK,20.4,21.8,19,20.4,20.5,19.5,19.7,20,14.299,14.369,13.668,13.808,14.019,2609100,52170814500,0,0,-0.7,-0.4906,-3.4314,6/24/2020,Tài chính
6/9/2020,FUESSV50,15:06:03,HOSE,ETF,12.3,13.16,11.44,12.25,12.3,12.25,12.25,12.27,12.25,12.3,12.25,12.25,12.27,72420,888667500,0,0,-0.05,-0.05,-0.4065,6/9/2020,Tài chính
1/12/2021,HCM,15:01:03,HOSE,STOCK,31.9,34.1,29.7,31.6,32.5,31.2,32.3,31.94,23.332,23.996,23.036,23.849,23.583,6863400,2.19211E+11,30000,891000000,0.4,0.2953,1.2539,1/12/2021,Tài chính
1/5/2021,HCM,15:01:03,HOSE,STOCK,32,34.2,29.8,31.6,32.1,31.5,31.6,31.87,23.332,23.701,23.259,23.332,23.532,4315200,1.37507E+11,0,0,-0.4,-0.2953,-1.25,1/5/2021,Tài chính
1/5/2021,FUESSV50,15:01:03,HOSE,ETF,16.2,17.33,15.07,16.2,16.3,16.2,16.3,16.24,16.2,16.3,16.2,16.3,16.24,43600,708110000,0,0,0.1,0.1,0.6173,1/5/2021,Tài chính
1/6/2021,HCM,15:01:01,HOSE,STOCK,31.6,33.8,29.4,32,32.65,31.5,31.6,32.14,23.628,24.107,23.259,23.332,23.73,4942500,1.58841E+11,30000,996000000,0,0,0,1/6/2021,Tài chính
1/14/2021,FUCVREIT,15:01:03,HOSE,IFC,7.25,7.75,6.75,7.25,7.25,7.25,7.25,0,6.612,6.612,6.612,6.612,0,0,0,0,0,0,0,0,1/14/2021,Tài chính
1/28/2021,FUESSV50,15:01:02,HOSE,ETF,15.7,16.79,14.61,15.5,15.7,14.64,15.25,15.02,15.5,15.7,14.64,15.25,15.02,115800,1739807000,0,0,-0.45,-0.45,-2.8662,1/28/2021,Tài chính
1/28/2021,FUCVREIT,15:01:02,HOSE,IFC,7.7,8.23,7.17,7.7,7.7,7.7,7.7,7.7,7.022,7.022,7.022,7.022,7.022,1900,14630000,0,0,0,0,0,1/28/2021,Tài chính
1/6/2021,FUESSV50,15:01:01,HOSE,ETF,16.3,17.44,15.16,16.3,16.6,16.3,16.4,16.46,16.3,16.6,16.3,16.4,16.46,71200,1171755000,0,0,0.1,0.1,0.6135,1/6/2021,Tài chính
1/14/2021,HCM,15:01:03,HOSE,STOCK,31.85,34.05,29.65,31.85,34.05,31.5,33.65,32.88,23.516,25.141,23.259,24.846,24.277,11090000,3.64658E+11,35000,1172500000,1.8,1.3291,5.6515,1/14/2021,Tài chính
2/1/2021,FUCVREIT,15:02:02,HOSE,IFC,7.7,8.23,7.17,7.17,7.17,7.17,7.17,7.17,6.539,6.539,6.539,6.539,6.539,100,717000,0,0,-0.53,-0.4834,-6.8831,2/1/2021,Tài chính
1/4/2021,FUESSV50,15:01:01,HOSE,ETF,15.8,16.9,14.7,15.8,16.2,15.8,16.2,15.91,15.8,16.2,15.8,16.2,15.91,66700,1061480000,0,0,0.4,0.4,2.5316,1/4/2021,Tài chính
3/23/2021,E1VFVN30,15:03:02,HOSE,ETF,20.22,21.63,18.81,20.22,20.22,19.93,19.95,19.96,20.22,20.22,19.93,19.95,19.96,257300,5134454000,1900000,38136500000,-0.27,-0.27,-1.3353,3/23/2021,Tài chính
3/19/2021,E1VFVN30,15:03:02,HOSE,ETF,20.28,21.69,18.87,20.3,20.3,20.2,20.2,20.26,20.3,20.3,20.2,20.2,20.26,140200,2840787000,4000000,81024000000,-0.08,-0.08,-0.3945,3/19/2021,Tài chính
5/4/2021,E1VFVN30,15:05:02,HOSE,ETF,22,23.54,20.46,22,22.28,21.6,22.2,21.98,22,22.28,21.6,22.2,21.98,1067800,23468018000,150000,3293250000,0.2,0.2,0.9091,5/4/2021,Tài chính
2/8/2021,FUESSV50,15:02:02,HOSE,ETF,16.7,17.86,15.54,16.8,16.8,15.9,15.9,16.4,16.8,16.8,15.9,15.9,16.4,90500,1483782000,0,0,-0.8,-0.8,-4.7904,2/8/2021,Tài chính
3/29/2021,FUCVREIT,15:03:03,HOSE,IFC,9.5,10.15,8.84,10.1,10.1,8.84,9.45,9.46,9.211,9.211,8.062,8.618,8.627,2600,24600000,0,0,-0.05,-0.0456,-0.5263,3/29/2021,Tài chính
1/3/2020,E1VFVN30,15:01:03,HOSE,ETF,14.78,15.81,13.75,14.78,14.82,14.7,14.7,14.75,14.78,14.82,14.7,14.7,14.75,574920,8482750300,900000,13176500000,-0.08,-0.08,-0.5413,1/3/2020,Tài chính
1/3/2020,HCM,15:01:03,HOSE,STOCK,21.5,23,20,21.6,21.75,21.2,21.2,21.36,15.14,15.245,14.859,14.859,14.971,630820,13476120000,0,0,-0.3,-0.2103,-1.3953,1/3/2020,Tài chính
1/8/2020,E1VFVN30,15:01:02,HOSE,ETF,14.58,15.6,13.56,14.55,14.55,14.34,14.43,14.45,14.55,14.55,14.34,14.43,14.45,961020,13888678800,1500000,21763000000,-0.15,-0.15,-1.0288,1/8/2020,Tài chính
1/10/2020,FUCVREIT,15:01:03,HOSE,IFC,6.5,6.95,6.05,6.95,6.95,6.95,6.95,6.95,6.338,6.338,6.338,6.338,6.338,20,139000,0,0,0.45,0.4104,6.9231,1/10/2020,Tài chính
1/7/2020,FUESSV50,15:01:02,HOSE,ETF,12.6,13.48,11.72,12.6,12.65,12.58,12.65,12.6,12.6,12.65,12.58,12.65,12.6,79510,1002120900,0,0,0.05,0.05,0.3968,1/7/2020,Tài chính
1/6/2020,HCM,15:01:02,HOSE,STOCK,21.2,22.65,19.75,21.1,21.15,20.75,20.85,20.87,14.789,14.825,14.544,14.613,14.628,1065060,22229508000,0,0,-0.35,-0.2453,-1.6509,1/6/2020,Tài chính
1/9/2020,E1VFVN30,15:01:03,HOSE,ETF,14.43,15.44,13.42,14.51,14.61,14.51,14.6,14.59,14.51,14.61,14.51,14.6,14.59,29710,433430700,300000,4347500000,0.17,0.17,1.1781,1/9/2020,Tài chính
3/17/2020,FUCVREIT,15:03:02,HOSE,IFC,6.3,6.74,5.86,6.3,6.3,6.3,6.3,0,5.745,5.745,5.745,5.745,0,0,0,0,0,0,0,0,3/17/2020,Tài chính
3/18/2020,E1VFVN30,15:03:02,HOSE,ETF,11.63,12.44,10.82,11.63,11.7,11.5,11.51,11.57,11.63,11.7,11.5,11.51,11.57,1380000,15966835000,3700000,43061500000,-0.12,-0.12,-1.0318,3/18/2020,Tài chính
3/12/2020,FUCVREIT,15:03:07,HOSE,IFC,6.3,6.74,5.86,6.3,6.3,6.3,6.3,0,5.745,5.745,5.745,5.745,0,0,0,0,0,0,0,0,3/12/2020,Tài chính
2/4/2020,HCM,15:02:02,HOSE,STOCK,18.65,19.95,17.35,19,19,18,18.05,18.36,13.318,13.318,12.616,12.651,12.869,1047760,19234879500,0,0,-0.6,-0.4205,-3.2172,2/4/2020,Tài chính
1/31/2020,FUESSV50,15:01:02,HOSE,ETF,12.6,13.48,11.72,12.63,12.63,12.35,12.35,12.49,12.63,12.63,12.35,12.35,12.49,187790,2345020000,0,0,-0.25,-0.25,-1.9841,1/31/2020,Tài chính
2/12/2020,FUCVREIT,15:02:02,HOSE,IFC,7.5,8.02,6.98,7.5,7.5,7.5,7.5,0,6.84,6.84,6.84,6.84,0,0,0,0,0,0,0,0,2/12/2020,Tài chính
1/31/2020,E1VFVN30,15:01:02,HOSE,ETF,14.6,15.62,13.58,14.45,14.77,14.15,14.15,14.37,14.45,14.77,14.15,14.15,14.37,1625870,23358632700,200000,2823200000,-0.45,-0.45,-3.0822,1/31/2020,Tài chính
2/5/2020,E1VFVN30,15:02:02,HOSE,ETF,14.04,15.02,13.06,14,14.8,14,14,14.04,14,14.8,14,14,14.04,1320020,18535209900,2100000,29394000000,-0.04,-0.04,-0.2849,2/5/2020,Tài chính
1/15/2020,FUESSV50,15:01:02,HOSE,ETF,12.75,13.64,11.86,12.75,12.77,12.75,12.77,12.76,12.75,12.77,12.75,12.77,12.76,112320,1432782200,0,0,0.02,0.02,0.1569,1/15/2020,Tài chính
2/25/2020,E1VFVN30,15:02:02,HOSE,ETF,14.11,15.09,13.13,13.91,14.09,13.85,14.09,13.98,13.91,14.09,13.85,14.09,13.98,1062540,14850894200,400000,5548700000,-0.02,-0.02,-0.1417,2/25/2020,Tài chính
2/19/2020,FUESSV50,15:02:02,HOSE,ETF,12.55,13.42,11.68,12.55,12.56,12.5,12.55,12.54,12.55,12.56,12.5,12.55,12.54,131410,1647649600,0,0,0,0,0,2/19/2020,Tài chính
2/27/2020,FUESSV50,15:02:02,HOSE,ETF,12.3,13.16,11.44,12.3,12.4,12.3,12.4,12.34,12.3,12.4,12.3,12.4,12.34,135000,1665500000,0,0,0.1,0.1,0.813,2/27/2020,Tài chính
2/26/2020,E1VFVN30,15:02:03,HOSE,ETF,14.09,15.07,13.11,13.95,14.11,13.95,14.05,13.98,13.95,14.11,13.95,14.05,13.98,419330,5864108800,425000,5939950000,-0.04,-0.04,-0.2839,2/26/2020,Tài chính
3/2/2020,FUESSV50,15:03:04,HOSE,ETF,12,12.84,11.16,12,12.6,11.95,12.2,12.14,12,12.6,11.95,12.2,12.14,164920,2002368100,0,0,0.2,0.2,1.6667,3/2/2020,Tài chính
2/28/2020,E1VFVN30,15:02:02,HOSE,ETF,14.12,15.1,13.14,14,14,13.7,13.86,13.8,14,14,13.7,13.86,13.8,1474530,20342322500,1900000,26161000000,-0.26,-0.26,-1.8414,2/28/2020,Tài chính
1/14/2020,FUCVREIT,15:01:02,HOSE,IFC,6.95,7.43,6.47,6.95,6.95,6.95,6.95,6.95,6.338,6.338,6.338,6.338,6.338,100,695000,0,0,0,0,0,1/14/2020,Tài chính
1/14/2020,FUESSV50,15:01:02,HOSE,ETF,12.7,13.58,11.82,12.7,12.75,12.7,12.75,12.73,12.7,12.75,12.7,12.75,12.73,126350,1608010000,0,0,0.05,0.05,0.3937,1/14/2020,Tài chính
3/5/2020,FUESSV50,15:03:04,HOSE,ETF,12.4,13.26,11.54,12.4,12.6,12.3,12.3,12.44,12.4,12.6,12.3,12.3,12.44,111020,1380577000,0,0,-0.1,-0.1,-0.8065,3/5/2020,Tài chính
2/14/2020,FUCVREIT,15:02:03,HOSE,IFC,7.5,8.02,6.98,6.98,7.7,6.98,7.7,7.34,6.365,7.022,6.365,7.022,6.694,20,146800,0,0,0.2,0.1824,2.6667,2/14/2020,Tài chính
2/3/2020,FUCVREIT,15:02:03,HOSE,IFC,7.45,7.97,6.93,7.45,7.45,7.45,7.45,0,6.794,6.794,6.794,6.794,0,0,0,0,0,0,0,0,2/3/2020,Tài chính
3/19/2020,FUESSV50,15:03:02,HOSE,ETF,10.4,11.12,9.68,10.4,10.4,10.1,10.3,10.22,10.4,10.4,10.1,10.3,10.22,77600,792763000,0,0,-0.1,-0.1,-0.9615,3/19/2020,Tài chính
3/16/2020,E1VFVN30,15:03:03,HOSE,ETF,12,12.84,11.16,12,12,11.5,11.53,11.59,12,12,11.5,11.53,11.59,3282350,38050240000,1100000,12743500000,-0.47,-0.47,-3.9167,3/16/2020,Tài chính
3/11/2020,E1VFVN30,15:03:03,HOSE,ETF,13,13.91,12.09,13,13.2,12.39,12.55,12.73,13,13.2,12.39,12.55,12.73,2538450,32306115200,3300000,43010000000,-0.45,-0.45,-3.4615,3/11/2020,Tài chính
2/14/2020,HCM,15:02:03,HOSE,STOCK,18.75,20.05,17.45,18.75,19.2,18.65,19.2,18.93,13.142,13.457,13.072,13.457,13.268,1669180,31603960500,0,0,0.45,0.3154,2.4,2/14/2020,Tài chính
3/13/2020,E1VFVN30,15:03:03,HOSE,ETF,11.8,12.62,10.98,11.5,12,11.15,12,11.5,11.5,12,11.15,12,11.5,3161760,36369371600,1500000,17103000000,0.2,0.2,1.6949,3/13/2020,Tài chính
2/13/2020,E1VFVN30,15:02:03,HOSE,ETF,14.46,15.47,13.45,14.4,14.68,14.29,14.68,14.33,14.4,14.68,14.29,14.68,14.33,1173370,16819200900,0,0,0.22,0.22,1.5214,2/13/2020,Tài chính
4/14/2020,FUCVREIT,15:04:02,HOSE,IFC,7.1,7.59,6.61,7.1,7.1,7.1,7.1,0,6.475,6.475,6.475,6.475,0,0,0,0,0,0,0,0,4/14/2020,Tài chính
3/31/2020,FUCVREIT,15:03:03,HOSE,IFC,6.26,6.69,5.83,6.26,6.26,6.26,6.26,0,5.709,5.709,5.709,5.709,0,0,0,0,0,0,0,0,3/31/2020,Tài chính
3/31/2020,FUESSV50,15:03:03,HOSE,ETF,8.86,9.48,8.24,8.86,9.1,8.8,8.8,8.85,8.86,9.1,8.8,8.8,8.85,60020,531182000,0,0,-0.06,-0.06,-0.6772,3/31/2020,Tài chính
4/24/2020,HCM,15:04:02,HOSE,STOCK,16.9,18.05,15.75,16.8,17.2,16.55,17.15,16.92,11.775,12.055,11.6,12.02,11.859,1855260,31388071500,20000,350000000,0.25,0.1752,1.4793,4/24/2020,Tài chính
3/31/2020,HCM,15:03:03,HOSE,STOCK,11.5,12.3,10.7,11.85,12,10.8,11.15,11.42,8.306,8.411,7.569,7.815,8.004,1326110,15150179000,0,0,-0.35,-0.2453,-3.0435,3/31/2020,Tài chính
